Customer_ID,Age,Gender,Device,Tenure_Months,Total_Spend,App_Visits,Return_Rate,Preferred_Category
39921,25,Erkek,Mobil Uygulama,18,1170.15,35,0.113,Premium Elektronik
1263,23,Kadın,Masaüstü Web,47,5091.09,19,0.054,Premium Elektronik
8892,48,Erkek,Mobil Uygulama,21,3420.84,12,0.048,Akıllı Telefonlar
11528,22,Kadın,Mobil Uygulama,6,1050.63,51,0.238,Gaming Ekipmanları
19601,24,Erkek,Mobil Uygulama,13,1092.69,31,0.267,Gaming Ekipmanları
25115,23,Kadın,Mobil Uygulama,5,578.27,67,0.249,Gaming Ekipmanları
34499,27,Kadın,Mobil Uygulama,34,1663.65,22,0.232,Premium Elektronik
14472,27,Erkek,Mobil Uygulama,12,1002.51,33,0.293,Gaming Ekipmanları
32726,42,Erkek,Masaüstü Web,40,1395.87,26,0.067,Akıllı Telefonlar
24691,20,Kadın,Mobil Uygulama,6,729.8,31,0.315,Gaming Ekipmanları
11558,22,Erkek,Mobil Uygulama,20,956.11,53,0.346,Gaming Ekipmanları
7557,41,Kadın,Masaüstü Web,50,5978.18,12,0.028,Premium Elektronik
46578,56,Erkek,Mobil Uygulama,81,171.56,0,0.024,Mobil Aksesuarlar
42504,72,Erkek,Masaüstü Web,98,178.09,5,0.011,Mobil Aksesuarlar
28873,18,Kadın,Masaüstü Web,21,1740.88,20,0.087,Akıllı Telefonlar
11811,18,Erkek,Mobil Uygulama,11,1081.79,30,0.303,Gaming Ekipmanları
39215,36,Kadın,Mobil Uygulama,29,2411.51,27,0.152,Akıllı Telefonlar
12731,22,Erkek,Mobil Uygulama,15,805.84,45,0.254,Gaming Ekipmanları
28439,30,Erkek,Mobil Uygulama,42,2555.87,25,0.104,Akıllı Telefonlar
22780,20,Erkek,Mobil Uygulama,1,1032.62,44,0.251,Gaming Ekipmanları
35080,31,Kadın,Masaüstü Web,42,1672.89,16,0.16,Akıllı Telefonlar
23916,22,Kadın,Mobil Uygulama,5,395.7,58,0.121,Gaming Ekipmanları
9086,43,Erkek,Masaüstü Web,53,4295.69,21,0.035,Premium Elektronik
44468,52,Erkek,Masaüstü Web,34,156.27,0,0.02,Mobil Aksesuarlar
15710,21,Erkek,Mobil Uygulama,10,459.78,42,0.304,Gaming Ekipmanları
16467,22,Erkek,Mobil Uygulama,20,954.9,50,0.246,Gaming Ekipmanları
38173,37,Kadın,Mobil Uygulama,6,2470.65,32,0.11,Akıllı Telefonlar
29749,18,Kadın,Masaüstü Web,30,2360.23,10,0.13,Akıllı Telefonlar
4105,38,Erkek,Masaüstü Web,48,4858.33,10,0.045,Premium Elektronik
1709,30,Erkek,Mobil Uygulama,40,4317.42,11,0.017,Akıllı Telefonlar
39386,26,Erkek,Mobil Uygulama,32,1682.65,24,0.131,Mobil Aksesuarlar
24445,20,Erkek,Mobil Uygulama,17,1036.32,25,0.344,Akıllı Telefonlar
27511,38,Kadın,Mobil Uygulama,30,1719.49,32,0.047,Mobil Aksesuarlar
9467,46,Erkek,Masaüstü Web,54,4578.12,23,0.076,Premium Elektronik
7231,44,Kadın,Mobil Uygulama,46,3355.75,21,0.044,Akıllı Telefonlar
47359,57,Erkek,Masaüstü Web,44,181.28,7,0.026,Mobil Aksesuarlar
40358,27,Kadın,Mobil Uygulama,34,2437.14,32,0.156,Gaming Ekipmanları
17387,29,Kadın,Mobil Uygulama,13,824.4,42,0.231,Akıllı Telefonlar
35166,35,Kadın,Mobil Uygulama,11,2565.74,24,0.075,Mobil Aksesuarlar
5169,48,Erkek,Mobil Uygulama,47,4049.22,18,0.033,Premium Elektronik
6804,53,Kadın,Masaüstü Web,49,3740.35,18,0.033,Premium Elektronik
13754,21,Erkek,Mobil Uygulama,8,916.67,52,0.248,Gaming Ekipmanları
3190,46,Erkek,Masaüstü Web,49,3591.93,10,0.034,Premium Elektronik
13188,26,Kadın,Mobil Uygulama,20,636.91,31,0.076,Gaming Ekipmanları
32728,35,Kadın,Mobil Uygulama,22,1419.15,21,0.116,Akıllı Telefonlar
20246,22,Erkek,Mobil Uygulama,1,812.89,53,0.213,Gaming Ekipmanları
38867,24,Kadın,Mobil Uygulama,33,2418.74,23,0.107,Akıllı Telefonlar
44515,59,Erkek,Masaüstü Web,74,155.43,3,0.025,Mobil Aksesuarlar
9719,45,Erkek,Mobil Uygulama,31,6090.94,18,0.018,Premium Elektronik
29825,24,Kadın,Masaüstü Web,9,1591.92,42,0.125,Akıllı Telefonlar
25469,23,Kadın,Mobil Uygulama,13,939.14,45,0.344,Gaming Ekipmanları
49253,60,Kadın,Mobil Uygulama,76,202.57,3,0.007,Mobil Aksesuarlar
8202,42,Erkek,Mobil Uygulama,55,4511.59,10,0,Premium Elektronik
10283,37,Erkek,Mobil Uygulama,32,5406.28,24,0.035,Premium Elektronik
27821,21,Kadın,Mobil Uygulama,17,1775.63,28,0.088,Akıllı Telefonlar
28374,38,Kadın,Masaüstü Web,28,1250.01,20,0.114,Akıllı Telefonlar
23493,18,Erkek,Masaüstü Web,3,503.86,61,0.269,Premium Elektronik
46638,63,Erkek,Masaüstü Web,72,206,9,0.002,Mobil Aksesuarlar
46880,44,Kadın,Masaüstü Web,62,167.28,7,0.017,Mobil Aksesuarlar
30340,35,Kadın,Masaüstü Web,33,1956.45,35,0.195,Akıllı Telefonlar
47548,68,Kadın,Mobil Uygulama,41,125.3,4,0,Mobil Aksesuarlar
11804,18,Erkek,Mobil Uygulama,10,838.41,52,0.308,Gaming Ekipmanları
21965,26,Erkek,Mobil Uygulama,17,883.12,52,0.33,Gaming Ekipmanları
31033,29,Kadın,Masaüstü Web,4,2068.57,25,0.136,Akıllı Telefonlar
6223,41,Kadın,Mobil Uygulama,32,3838.31,22,0.041,Premium Elektronik
1660,41,Erkek,Mobil Uygulama,46,3321.43,26,0,Premium Elektronik
34246,33,Kadın,Mobil Uygulama,27,1538.13,25,0.157,Akıllı Telefonlar
6866,38,Erkek,Masaüstü Web,56,3855.38,16,0.032,Premium Elektronik
49872,44,Erkek,Masaüstü Web,88,44.1,6,0.019,Mobil Aksesuarlar
23986,30,Kadın,Mobil Uygulama,1,822.95,32,0.26,Gaming Ekipmanları
29881,37,Kadın,Mobil Uygulama,22,2862.6,33,0.088,Premium Elektronik
48088,63,Erkek,Masaüstü Web,46,242.01,2,0.011,Mobil Aksesuarlar
27528,42,Erkek,Mobil Uygulama,35,2357.13,28,0.144,Akıllı Telefonlar
10648,42,Kadın,Masaüstü Web,43,3057.15,10,0.076,Mobil Aksesuarlar
50546,42,Erkek,Mobil Uygulama,79,206.35,3,0.008,Mobil Aksesuarlar
33375,31,Kadın,Mobil Uygulama,18,1860.26,23,0.082,Akıllı Telefonlar
27159,48,Erkek,Masaüstü Web,41,1844.29,38,0.143,Akıllı Telefonlar
12712,20,Erkek,Mobil Uygulama,15,493.9,34,0.362,Gaming Ekipmanları
28239,30,Erkek,Mobil Uygulama,30,1963.75,24,0.142,Mobil Aksesuarlar
19354,29,Erkek,Mobil Uygulama,14,465.57,40,0.351,Gaming Ekipmanları
50515,47,Kadın,Masaüstü Web,69,121.92,4,0,Mobil Aksesuarlar
22725,18,Kadın,Mobil Uygulama,19,1121.48,68,0.329,Gaming Ekipmanları
26925,39,Kadın,Mobil Uygulama,19,2246.35,10,0.159,Mobil Aksesuarlar
42390,64,Kadın,Masaüstü Web,63,106.63,8,0.019,Mobil Aksesuarlar
5773,46,Erkek,Masaüstü Web,48,5375.66,15,0.024,Premium Elektronik
36205,42,Erkek,Masaüstü Web,37,2552.1,19,0.153,Akıllı Telefonlar
28879,22,Erkek,Masaüstü Web,34,2030.34,28,0.13,Akıllı Telefonlar
6875,50,Kadın,Masaüstü Web,52,5457.41,9,0,Premium Elektronik
18805,27,Kadın,Mobil Uygulama,8,614.9,37,0.24,Gaming Ekipmanları
35224,31,Erkek,Mobil Uygulama,28,2235.1,25,0.11,Akıllı Telefonlar
8842,39,Kadın,Mobil Uygulama,65,4102.26,21,0.026,Premium Elektronik
16923,25,Erkek,Mobil Uygulama,8,711.19,39,0.167,Gaming Ekipmanları
29367,29,Erkek,Mobil Uygulama,23,1465.34,28,0.138,Gaming Ekipmanları
13084,18,Erkek,Mobil Uygulama,10,970.34,76,0.19,Gaming Ekipmanları
21034,24,Erkek,Mobil Uygulama,19,884.83,36,0.2,Gaming Ekipmanları
15488,24,Erkek,Mobil Uygulama,11,531.8,39,0.319,Gaming Ekipmanları
21819,26,Erkek,Mobil Uygulama,6,647.32,53,0.29,Gaming Ekipmanları
38518,32,Kadın,Mobil Uygulama,1,2952.26,7,0.16,Gaming Ekipmanları
45236,54,Kadın,Masaüstü Web,62,179.03,3,0.007,Mobil Aksesuarlar
49651,78,Erkek,Masaüstü Web,62,166.52,6,0.004,Gaming Ekipmanları
37236,29,Erkek,Mobil Uygulama,36,1876.73,25,0.115,Gaming Ekipmanları
22070,27,Erkek,Mobil Uygulama,2,1096,56,0.238,Gaming Ekipmanları
10524,55,Kadın,Mobil Uygulama,57,6210.78,14,0.016,Premium Elektronik
33756,19,Erkek,Mobil Uygulama,18,1957.48,13,0.096,Gaming Ekipmanları
13054,23,Kadın,Mobil Uygulama,17,754.29,33,0.287,Gaming Ekipmanları
24594,23,Kadın,Masaüstü Web,9,641.29,45,0.285,Gaming Ekipmanları
9038,34,Kadın,Mobil Uygulama,46,5079.3,18,0.044,Akıllı Telefonlar
47977,48,Erkek,Masaüstü Web,37,79.39,5,0.021,Mobil Aksesuarlar
17400,20,Erkek,Mobil Uygulama,9,839.67,41,0.201,Gaming Ekipmanları
46786,61,Kadın,Masaüstü Web,59,87.89,4,0,Mobil Aksesuarlar
35616,26,Kadın,Mobil Uygulama,24,1922.13,29,0.108,Akıllı Telefonlar
8625,58,Kadın,Mobil Uygulama,36,2549.92,19,0.01,Premium Elektronik
14662,21,Erkek,Mobil Uygulama,10,1032,46,0.098,Akıllı Telefonlar
38737,23,Erkek,Mobil Uygulama,22,1165.45,22,0.19,Mobil Aksesuarlar
27542,28,Erkek,Masaüstü Web,21,2066.51,29,0.133,Akıllı Telefonlar
14268,21,Kadın,Mobil Uygulama,20,556.45,27,0.346,Gaming Ekipmanları
19083,25,Erkek,Mobil Uygulama,13,727.97,59,0.334,Gaming Ekipmanları
49086,51,Erkek,Masaüstü Web,65,107.62,2,0,Mobil Aksesuarlar
43768,56,Erkek,Masaüstü Web,59,128.83,4,0.016,Gaming Ekipmanları
5071,45,Kadın,Mobil Uygulama,76,4388.65,13,0.021,Premium Elektronik
17287,20,Erkek,Mobil Uygulama,8,858.3,45,0.209,Gaming Ekipmanları
2119,43,Kadın,Masaüstü Web,48,5592.96,10,0.053,Akıllı Telefonlar
11075,19,Erkek,Mobil Uygulama,13,848.97,65,0.118,Gaming Ekipmanları
12374,20,Erkek,Mobil Uygulama,1,918.63,36,0.224,Gaming Ekipmanları
33685,37,Erkek,Masaüstü Web,15,1528.58,23,0.101,Akıllı Telefonlar
47434,49,Erkek,Masaüstü Web,81,122.82,2,0.016,Mobil Aksesuarlar
26350,31,Kadın,Mobil Uygulama,22,1621.99,15,0.098,Akıllı Telefonlar
7716,45,Erkek,Masaüstü Web,59,4364.96,24,0.031,Premium Elektronik
35568,38,Kadın,Masaüstü Web,22,2114.14,33,0.173,Akıllı Telefonlar
2031,40,Erkek,Mobil Uygulama,70,3896.7,16,0,Premium Elektronik
23754,23,Erkek,Mobil Uygulama,8,613.49,50,0.123,Gaming Ekipmanları
12762,21,Erkek,Mobil Uygulama,19,996.63,32,0.121,Gaming Ekipmanları
36897,30,Erkek,Mobil Uygulama,35,1672.45,26,0.108,Akıllı Telefonlar
15493,23,Erkek,Mobil Uygulama,13,546.76,37,0.247,Gaming Ekipmanları
26086,28,Erkek,Mobil Uygulama,16,2002.85,22,0.061,Akıllı Telefonlar
21396,29,Kadın,Mobil Uygulama,7,781.56,38,0.278,Gaming Ekipmanları
5814,37,Erkek,Masaüstü Web,65,3597.09,15,0.022,Premium Elektronik
9995,42,Kadın,Masaüstü Web,52,4171.89,8,0.042,Mobil Aksesuarlar
50692,57,Erkek,Mobil Uygulama,82,215.72,4,0.017,Mobil Aksesuarlar
22375,23,Erkek,Mobil Uygulama,6,774.59,62,0.316,Gaming Ekipmanları
31243,21,Kadın,Mobil Uygulama,41,3145.47,22,0.105,Akıllı Telefonlar
48579,61,Kadın,Mobil Uygulama,56,109.43,6,0.028,Mobil Aksesuarlar
2165,48,Kadın,Masaüstü Web,56,6768.99,12,0.042,Premium Elektronik
25811,24,Erkek,Mobil Uygulama,11,907.95,53,0.238,Gaming Ekipmanları
22110,18,Erkek,Mobil Uygulama,20,730.55,33,0.177,Akıllı Telefonlar
4698,44,Kadın,Masaüstü Web,68,5411.75,20,0.006,Mobil Aksesuarlar
12439,20,Kadın,Mobil Uygulama,12,769.64,21,0.395,Premium Elektronik
5470,44,Kadın,Mobil Uygulama,33,4320.8,15,0.024,Premium Elektronik
10808,48,Kadın,Mobil Uygulama,62,3583.71,13,0.068,Premium Elektronik
48768,45,Kadın,Masaüstü Web,55,216.54,5,0.019,Mobil Aksesuarlar
7749,39,Erkek,Mobil Uygulama,42,4369.99,11,0.049,Premium Elektronik
50185,70,Erkek,Masaüstü Web,91,194.49,7,0.004,Mobil Aksesuarlar
18379,27,Kadın,Mobil Uygulama,20,1000.35,68,0.227,Gaming Ekipmanları
37885,33,Erkek,Mobil Uygulama,16,1755.72,24,0.111,Akıllı Telefonlar
14357,21,Kadın,Mobil Uygulama,16,859.35,42,0.201,Mobil Aksesuarlar
33405,45,Kadın,Masaüstü Web,18,3158.1,22,0.171,Gaming Ekipmanları
43455,60,Erkek,Masaüstü Web,72,46.52,5,0.004,Mobil Aksesuarlar
47066,50,Erkek,Masaüstü Web,62,161.59,3,0.008,Mobil Aksesuarlar
12539,18,Erkek,Mobil Uygulama,7,1040.81,64,0.281,Gaming Ekipmanları
3009,46,Erkek,Mobil Uygulama,21,4131.94,17,0.016,Premium Elektronik
4222,47,Kadın,Mobil Uygulama,45,5936.09,16,0.035,Premium Elektronik
45997,47,Kadın,Mobil Uygulama,41,130.93,9,0.003,Mobil Aksesuarlar
19763,20,Kadın,Mobil Uygulama,16,952.84,46,0.19,Mobil Aksesuarlar
15166,18,Erkek,Mobil Uygulama,17,578.6,42,0.325,Gaming Ekipmanları
41684,73,Kadın,Masaüstü Web,66,122.99,5,0.013,Mobil Aksesuarlar
26081,36,Erkek,Mobil Uygulama,22,2371.52,36,0.132,Gaming Ekipmanları
2823,41,Kadın,Masaüstü Web,57,5223,13,0.023,Premium Elektronik
45662,69,Erkek,Masaüstü Web,57,205.81,4,0.006,Mobil Aksesuarlar
7849,57,Erkek,Mobil Uygulama,47,4970.97,11,0.026,Premium Elektronik
13636,29,Erkek,Mobil Uygulama,18,912.78,46,0.396,Gaming Ekipmanları
38669,32,Erkek,Masaüstü Web,40,2552.73,25,0.153,Akıllı Telefonlar
7096,46,Kadın,Mobil Uygulama,64,3591.66,21,0.035,Premium Elektronik
40249,27,Erkek,Mobil Uygulama,19,1939.14,13,0.07,Akıllı Telefonlar
11578,19,Erkek,Masaüstü Web,17,734.91,60,0.24,Gaming Ekipmanları
32075,35,Erkek,Mobil Uygulama,21,1935.18,19,0.194,Akıllı Telefonlar
30113,23,Erkek,Mobil Uygulama,28,2009.79,17,0.048,Akıllı Telefonlar
11193,20,Erkek,Mobil Uygulama,18,741.39,43,0.329,Akıllı Telefonlar
1315,50,Erkek,Mobil Uygulama,51,3846.26,18,0.014,Akıllı Telefonlar
12450,24,Kadın,Mobil Uygulama,8,490.08,52,0.414,Gaming Ekipmanları
31746,34,Kadın,Masaüstü Web,29,1438.98,25,0.131,Premium Elektronik
30703,33,Kadın,Mobil Uygulama,35,2049.49,25,0.154,Akıllı Telefonlar
28659,40,Kadın,Mobil Uygulama,10,1338.74,32,0.058,Akıllı Telefonlar
24686,24,Kadın,Mobil Uygulama,13,922.54,71,0.298,Gaming Ekipmanları
29376,35,Kadın,Masaüstü Web,35,1969.7,30,0.143,Mobil Aksesuarlar
4086,44,Erkek,Masaüstü Web,30,4077.99,13,0,Premium Elektronik
50372,45,Erkek,Mobil Uygulama,36,25.83,3,0.001,Mobil Aksesuarlar
4752,44,Erkek,Mobil Uygulama,70,4445.25,9,0.008,Premium Elektronik
6049,49,Erkek,Masaüstü Web,45,5540.03,17,0.018,Premium Elektronik
30187,23,Kadın,Mobil Uygulama,13,1950.14,9,0.148,Akıllı Telefonlar
31709,28,Erkek,Mobil Uygulama,34,1982.99,24,0.099,Akıllı Telefonlar
21147,21,Erkek,Mobil Uygulama,14,1012.96,67,0.231,Gaming Ekipmanları
33250,36,Kadın,Masaüstü Web,16,1844.81,17,0.151,Akıllı Telefonlar
5970,51,Erkek,Mobil Uygulama,44,5145.3,18,0.037,Akıllı Telefonlar
31526,29,Erkek,Mobil Uygulama,34,2120.6,34,0.081,Akıllı Telefonlar
19495,18,Erkek,Mobil Uygulama,19,774.82,41,0.321,Gaming Ekipmanları
39065,30,Erkek,Mobil Uygulama,4,1900.04,6,0.135,Akıllı Telefonlar
42837,80,Erkek,Masaüstü Web,53,164.92,5,0.012,Mobil Aksesuarlar
33753,31,Erkek,Mobil Uygulama,42,2595.95,53,0.144,Akıllı Telefonlar
21074,25,Erkek,Mobil Uygulama,14,625.77,53,0.344,Gaming Ekipmanları
27274,36,Erkek,Masaüstü Web,1,1821.3,26,0.205,Akıllı Telefonlar
14650,20,Erkek,Mobil Uygulama,13,569.28,56,0.33,Gaming Ekipmanları
26534,25,Kadın,Mobil Uygulama,17,1450.6,15,0.17,Akıllı Telefonlar
18522,23,Erkek,Mobil Uygulama,2,968.99,64,0.287,Gaming Ekipmanları
26481,22,Erkek,Mobil Uygulama,23,2106.87,29,0.056,Akıllı Telefonlar
49235,50,Kadın,Masaüstü Web,61,137.42,5,0.011,Mobil Aksesuarlar
49788,48,Erkek,Mobil Uygulama,64,185.12,3,0.014,Mobil Aksesuarlar
33390,35,Kadın,Mobil Uygulama,32,1135.47,22,0.145,Akıllı Telefonlar
6087,42,Kadın,Mobil Uygulama,51,2270.42,14,0.009,Mobil Aksesuarlar
18253,24,Kadın,Mobil Uygulama,12,724.05,38,0.248,Premium Elektronik
5040,38,Kadın,Mobil Uygulama,54,5035.86,9,0.032,Gaming Ekipmanları
19387,28,Erkek,Mobil Uygulama,3,1053.61,49,0.308,Gaming Ekipmanları
5247,43,Kadın,Mobil Uygulama,52,6020.66,8,0.016,Premium Elektronik
19628,20,Erkek,Mobil Uygulama,15,715.18,68,0.313,Premium Elektronik
1880,49,Erkek,Masaüstü Web,43,3614.33,18,0.032,Premium Elektronik
24299,18,Erkek,Mobil Uygulama,21,853.71,75,0.407,Gaming Ekipmanları
30753,21,Erkek,Mobil Uygulama,26,1638.61,36,0.152,Akıllı Telefonlar
31173,29,Kadın,Mobil Uygulama,34,2402.65,22,0.159,Akıllı Telefonlar
29560,33,Kadın,Mobil Uygulama,32,1864.9,22,0.23,Mobil Aksesuarlar
19864,24,Kadın,Mobil Uygulama,15,621.43,49,0.156,Gaming Ekipmanları
44344,51,Kadın,Masaüstü Web,57,127.48,5,0.01,Mobil Aksesuarlar
35211,29,Kadın,Mobil Uygulama,42,1194.86,17,0.093,Akıllı Telefonlar
27084,28,Kadın,Mobil Uygulama,17,2497.18,27,0.085,Akıllı Telefonlar
2942,40,Kadın,Mobil Uygulama,23,5290.67,21,0.038,Premium Elektronik
23226,18,Kadın,Mobil Uygulama,2,455.58,52,0.205,Gaming Ekipmanları
45692,65,Kadın,Mobil Uygulama,65,78.97,0,0.014,Mobil Aksesuarlar
44240,68,Erkek,Mobil Uygulama,52,130.3,5,0.005,Mobil Aksesuarlar
24860,19,Kadın,Mobil Uygulama,12,809.33,58,0.22,Gaming Ekipmanları
15159,20,Erkek,Mobil Uygulama,24,850.73,55,0.257,Mobil Aksesuarlar
34876,35,Erkek,Mobil Uygulama,30,2127.98,33,0.069,Akıllı Telefonlar
49105,51,Kadın,Masaüstü Web,53,204.88,4,0.008,Mobil Aksesuarlar
24450,31,Erkek,Mobil Uygulama,14,1029.67,31,0.262,Mobil Aksesuarlar
7624,42,Erkek,Mobil Uygulama,55,4160.66,11,0.065,Premium Elektronik
39265,25,Kadın,Mobil Uygulama,45,1882.16,26,0.143,Premium Elektronik
27242,34,Erkek,Mobil Uygulama,9,869.64,28,0.097,Akıllı Telefonlar
48592,50,Kadın,Masaüstü Web,75,167.49,8,0.012,Akıllı Telefonlar
25156,21,Erkek,Mobil Uygulama,12,665.27,63,0.129,Gaming Ekipmanları
33059,31,Kadın,Mobil Uygulama,17,2413.48,22,0.079,Akıllı Telefonlar
10332,40,Kadın,Masaüstü Web,58,3849.46,11,0.042,Premium Elektronik
44565,66,Kadın,Masaüstü Web,63,201.96,7,0.002,Mobil Aksesuarlar
4494,39,Erkek,Masaüstü Web,40,4419.92,16,0.054,Mobil Aksesuarlar
5879,38,Kadın,Mobil Uygulama,47,4393.87,13,0.068,Premium Elektronik
48063,52,Kadın,Masaüstü Web,73,188.36,6,0,Mobil Aksesuarlar
1999,39,Erkek,Mobil Uygulama,30,5291.14,16,0.055,Gaming Ekipmanları
38087,25,Kadın,Mobil Uygulama,37,1705.28,42,0.136,Premium Elektronik
37438,42,Erkek,Mobil Uygulama,25,1797.65,21,0.19,Akıllı Telefonlar
35750,27,Kadın,Mobil Uygulama,29,1863.15,12,0.145,Akıllı Telefonlar
29617,44,Erkek,Mobil Uygulama,44,2622.79,18,0.058,Akıllı Telefonlar
38096,37,Kadın,Mobil Uygulama,6,2449.35,19,0.166,Akıllı Telefonlar
23811,23,Kadın,Mobil Uygulama,8,698.29,48,0.225,Gaming Ekipmanları
8143,42,Kadın,Masaüstü Web,51,3843.23,24,0.033,Premium Elektronik
22559,21,Kadın,Mobil Uygulama,15,262.48,43,0.326,Gaming Ekipmanları
10936,43,Kadın,Masaüstü Web,63,3260.39,17,0.023,Premium Elektronik
5789,29,Erkek,Mobil Uygulama,52,4150.3,16,0.017,Premium Elektronik
31511,21,Erkek,Mobil Uygulama,20,1754.13,19,0.034,Akıllı Telefonlar
32190,25,Kadın,Masaüstü Web,30,2495.7,38,0.135,Akıllı Telefonlar
21084,23,Erkek,Mobil Uygulama,10,876.41,42,0.224,Gaming Ekipmanları
11824,23,Erkek,Mobil Uygulama,12,978.73,50,0.262,Mobil Aksesuarlar
1673,40,Erkek,Mobil Uygulama,60,3627.22,12,0.037,Akıllı Telefonlar
16595,27,Kadın,Masaüstü Web,25,798.47,34,0.212,Gaming Ekipmanları
44049,46,Kadın,Masaüstü Web,44,207.67,5,0.007,Mobil Aksesuarlar
22912,25,Erkek,Mobil Uygulama,14,758.02,30,0.122,Gaming Ekipmanları
12869,18,Erkek,Mobil Uygulama,14,503.05,36,0.23,Gaming Ekipmanları
35691,21,Kadın,Masaüstü Web,4,1271.78,26,0.13,Akıllı Telefonlar
12322,26,Erkek,Mobil Uygulama,13,1034.23,55,0.164,Gaming Ekipmanları
45212,58,Erkek,Masaüstü Web,52,158.12,1,0.009,Mobil Aksesuarlar
25615,25,Erkek,Mobil Uygulama,7,829.38,68,0.271,Gaming Ekipmanları
13006,28,Kadın,Mobil Uygulama,18,1002.43,57,0.212,Gaming Ekipmanları
4940,37,Erkek,Mobil Uygulama,47,4744.78,7,0.019,Akıllı Telefonlar
5614,39,Erkek,Masaüstü Web,46,4543.2,20,0.036,Premium Elektronik
37760,32,Erkek,Mobil Uygulama,20,1869.85,26,0.071,Mobil Aksesuarlar
32459,43,Erkek,Masaüstü Web,35,1933.24,27,0.133,Akıllı Telefonlar
45953,50,Erkek,Masaüstü Web,55,185.38,2,0.002,Mobil Aksesuarlar
5348,33,Kadın,Masaüstü Web,59,2674.49,16,0.026,Gaming Ekipmanları
40328,53,Kadın,Mobil Uygulama,19,2413.52,39,0.122,Gaming Ekipmanları
50923,53,Erkek,Masaüstü Web,57,78.13,4,0.006,Mobil Aksesuarlar
23394,20,Kadın,Mobil Uygulama,6,1117.7,77,0.322,Gaming Ekipmanları
4157,35,Erkek,Mobil Uygulama,33,3234.79,17,0.024,Premium Elektronik
30918,29,Kadın,Mobil Uygulama,21,2136.96,24,0.146,Akıllı Telefonlar
38224,28,Kadın,Mobil Uygulama,26,2098.66,22,0.144,Premium Elektronik
14479,22,Erkek,Mobil Uygulama,8,635.57,68,0.188,Gaming Ekipmanları
14872,29,Erkek,Mobil Uygulama,13,645.75,18,0.32,Mobil Aksesuarlar
39556,25,Erkek,Mobil Uygulama,16,2783.9,43,0.108,Premium Elektronik
26330,26,Kadın,Masaüstü Web,38,2055.05,14,0.118,Akıllı Telefonlar
45685,57,Kadın,Masaüstü Web,65,248.3,6,0.022,Mobil Aksesuarlar
1986,35,Kadın,Masaüstü Web,58,4695.16,15,0.017,Gaming Ekipmanları
38140,28,Erkek,Masaüstü Web,22,1753.84,23,0.091,Mobil Aksesuarlar
36034,36,Kadın,Mobil Uygulama,31,1619.96,39,0.215,Akıllı Telefonlar
24731,23,Erkek,Mobil Uygulama,12,554.79,39,0.198,Gaming Ekipmanları
8531,50,Kadın,Masaüstü Web,27,5054.25,19,0.019,Gaming Ekipmanları
45395,38,Erkek,Mobil Uygulama,48,111.15,4,0.02,Mobil Aksesuarlar
33949,32,Erkek,Mobil Uygulama,18,2065.46,33,0.127,Akıllı Telefonlar
31878,21,Erkek,Mobil Uygulama,15,2499.21,27,0.117,Premium Elektronik
30931,38,Kadın,Mobil Uygulama,18,2225.13,29,0.029,Akıllı Telefonlar
24416,28,Erkek,Mobil Uygulama,1,956.19,52,0.27,Gaming Ekipmanları
7060,46,Kadın,Masaüstü Web,43,3562.94,12,0.027,Premium Elektronik
24680,25,Kadın,Mobil Uygulama,7,1131.36,45,0.26,Gaming Ekipmanları
16941,27,Erkek,Mobil Uygulama,10,748.07,36,0.186,Gaming Ekipmanları
7949,40,Erkek,Masaüstü Web,63,3948.47,16,0.038,Akıllı Telefonlar
31096,39,Kadın,Masaüstü Web,13,1340.92,43,0.188,Akıllı Telefonlar
42340,59,Erkek,Masaüstü Web,75,214.43,3,0.019,Mobil Aksesuarlar
50599,52,Erkek,Masaüstü Web,63,172.62,4,0.012,Mobil Aksesuarlar
34184,18,Erkek,Mobil Uygulama,24,1780.74,21,0.158,Akıllı Telefonlar
17581,30,Erkek,Mobil Uygulama,1,971.2,29,0.34,Gaming Ekipmanları
2389,42,Kadın,Masaüstü Web,51,5105.13,12,0.024,Premium Elektronik
22351,26,Erkek,Masaüstü Web,23,686.04,51,0.264,Gaming Ekipmanları
50751,49,Erkek,Masaüstü Web,52,183.7,0,0.018,Mobil Aksesuarlar
35432,18,Kadın,Mobil Uygulama,35,2305.63,22,0.086,Akıllı Telefonlar
25455,31,Erkek,Mobil Uygulama,6,1258.54,25,0.35,Gaming Ekipmanları
41360,40,Kadın,Mobil Uygulama,87,113.21,6,0.007,Mobil Aksesuarlar
19578,23,Kadın,Mobil Uygulama,1,738.68,38,0.238,Gaming Ekipmanları
34452,43,Erkek,Mobil Uygulama,16,1436.13,26,0.136,Akıllı Telefonlar
48853,43,Erkek,Masaüstü Web,55,152.65,2,0.007,Mobil Aksesuarlar
1005,41,Erkek,Masaüstü Web,60,5697.18,8,0.044,Mobil Aksesuarlar
30183,26,Erkek,Mobil Uygulama,16,1302.05,27,0.111,Akıllı Telefonlar
9231,42,Kadın,Mobil Uygulama,49,3985.58,21,0.027,Akıllı Telefonlar
6947,38,Kadın,Masaüstü Web,63,5660.05,17,0.013,Premium Elektronik
8823,39,Kadın,Mobil Uygulama,52,3163.6,13,0.004,Premium Elektronik
20487,22,Erkek,Mobil Uygulama,11,637.99,50,0.275,Gaming Ekipmanları
